Time,lat,lon,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,mBands,rssi,rsrp,rsrq,rssnr,lteLevel,rat,mPci,mEarfcn,rssi,rsrp,rsrq
1684941801,40.515587,-111.890647,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-97,-17,7,3,14,427,66536,-61,-97,-14
1684941802,40.515727,-111.890646,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-97,-17,7,3,14,427,66536,-61,-97,-14
1684941804,40.515869,-111.890645,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-98,-16,4,3,14,427,66536,-61,-97,-14
1684941805,40.516166,-111.890646,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-96,-15,7,4,14,427,66536,-61,-97,-14
1684941807,40.516316,-111.890647,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-96,-15,7,4,14,427,66536,-61,-97,-14
1684941808,40.516624,-111.890646,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-96,-15,7,4,14,427,66536,-61,-97,-14
1684941810,40.516782,-111.890645,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-96,-15,7,4,14,427,66536,-61,-97,-14
1684941811,40.517093,-111.890643,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-96,-15,7,4,14,427,66536,-61,-97,-14
1684941813,40.517252,-111.890644,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-67,-102,-14,-1,4,14,427,66536,-61,-97,-14
1684941814,40.517567,-111.890644,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-98,-14,1,3,14,427,66536,-61,-97,-14
1684941815,40.517726,-111.890644,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-98,-14,1,3,14,427,66536,-61,-97,-14
1684941817,40.518043,-111.890645,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,-2,3,14,427,66536,-61,-97,-14
1684941818,40.518203,-111.890645,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,-2,3,14,427,66536,-61,-97,-14
1684941820,40.518366,-111.890645,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-104,-15,-11,2,14,427,66536,-61,-97,-14
1684941821,40.518698,-111.890647,0,0,66536,412,66536,[66],-61,-101,-16,-4,1,14,427,66536,-73,-101,-19,
1684941823,40.518861,-111.890649,0,0,66536,412,66536,[66],-63,-103,-17,-3,1,14,427,66536,-73,-101,-19,
1684941824,40.519187,-111.890649,0,0,66536,427,66536,[20000],[66],-63,-103,-17,-3,1,14,427,66536,-59,-97,-16
1684941826,40.519353,-111.890647,0,0,66536,427,66536,[20000],[66],-63,-103,-17,-3,1,14,427,66536,-59,-97,-16
1684941827,40.519677,-111.890646,0,0,66536,427,66536,[20000],[66],-63,-103,-17,-3,1,14,427,66536,-59,-97,-16
1684941828,40.519839,-111.890645,0,0,66536,427,66536,[20000],[66],-61,-98,-17,-2,2,14,427,66536,-59,-97,-16
1684941830,40.52015,-111.890639,0,0,66536,427,66536,[20000],[66],-61,-98,-17,-2,2,14,427,66536,-59,-97,-16
1684941831,40.520308,-111.890637,0,0,66536,427,66536,[20000],[66],-59,-99,-17,-7,2,14,427,66536,-59,-97,-16
1684941833,40.520465,-111.890636,0,0,66536,413,66536,[20000],[66],-59,-99,-17,-7,2,14,413,66536,-55,-95,-18
1684941834,40.520782,-111.890635,0,0,66536,413,66536,[20000],[66],-59,-99,-17,-7,2,14,413,66536,-55,-95,-18
1684941836,40.520941,-111.890635,0,0,66536,413,66536,[20000],[66],-59,-99,-17,-7,2,14,413,66536,-55,-95,-18
1684941837,40.521259,-111.890632,0,0,66536,413,66536,[20000],[66],-59,-99,-17,-7,2,14,413,66536,-55,-95,-18
1684941839,40.521418,-111.890631,0,0,66536,413,66536,[20000],[66],-51,-86,-17,11,2,14,413,66536,-55,-95,-18
1684941840,40.521731,-111.890629,0,0,66536,413,66536,[20000],[66],-55,-88,-17,11,2,14,413,66536,-55,-95,-18
1684941842,40.521887,-111.890627,0,0,66536,413,66536,[20000],[66],-55,-88,-17,11,3,14,413,66536,-55,-95,-18
1684941843,40.522195,-111.890616,0,0,66536,413,66536,[20000],[66],-51,-85,-16,12,3,14,413,66536,-55,-95,-18
1684941845,40.522354,-111.890604,0,0,66536,413,66536,[20000],[66],-51,-85,-15,12,4,14,413,66536,-55,-95,-18
1684941846,40.52267,-111.890571,0,0,66536,413,66536,[20000],[66],-51,-82,-15,14,4,14,413,66536,-55,-95,-18
1684941848,40.522828,-111.890551,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-82,-15,14,4,14,413,66536,-55,-95,-18
1684941849,40.523143,-111.89051,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-79,-14,18,4,14,413,66536,-55,-95,-18
1684941850,40.523295,-111.890487,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-85,-14,16,5,14,413,66536,-55,-95,-18
1684941852,40.523446,-111.890465,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-79,-14,15,5,14,413,66536,-55,-95,-18
1684941853,40.52374,-111.890414,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-79,-14,15,5,14,413,66536,-55,-95,-18
1684941855,40.523881,-111.890374,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-55,-89,-14,16,5,14,413,66536,-55,-95,-18
1684941856,40.524149,-111.890248,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-55,-89,-14,16,5,14,413,66536,-55,-95,-18
1684941858,40.524275,-111.890162,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-81,-14,21,5,14,413,66536,-55,-95,-18
1684941859,40.524499,-111.889936,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-81,-14,21,5,14,413,66536,-55,-95,-18
1684941861,40.524593,-111.889797,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-81,-14,21,5,14,413,66536,-55,-95,-18
1684941862,40.52474,-111.889508,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-83,-13,20,5,14,413,66536,-55,-95,-18
1684941863,40.524803,-111.889366,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-83,-13,20,5,14,413,66536,-55,-95,-18
1684941865,40.524865,-111.88923,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-51,-83,-13,20,5,14,413,66536,-55,-95,-18
1684941866,40.524985,-111.889003,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-55,-90,-13,6,5,14,413,66536,-55,-95,-18
1684941868,40.52505,-111.888908,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-55,-90,-13,6,5,14,413,66536,-55,-95,-18
1684941869,40.525197,-111.888744,0,0,66536,413,66536,"[20000, 10000, 5000]",[66],-53,-87,-13,5,4,14,413,66536,-55,-95,-18
1684941871,40.525278,-111.88867,0,0,66536,416,66536,[20000],[66],-51,-78,-13,13,4,14,416,66536,-51,-78,-6
1684941872,40.525455,-111.888557,0,0,66536,416,66536,[20000],[66],-51,-78,-13,13,4,14,416,66536,-51,-78,-6
1684941873,40.525554,-111.888521,0,0,66536,416,66536,[20000],[66],-61,-90,-13,11,4,14,416,66536,-51,-78,-6
1684941875,40.525757,-111.888485,0,0,66536,416,66536,[20000],[66],-59,-87,-12,11,4,14,416,66536,-51,-78,-6
1684941876,40.525855,-111.888477,0,0,66536,416,66536,[20000],[66],-59,-87,-12,11,4,14,416,66536,-51,-78,-6
1684941878,40.525952,-111.888471,0,0,66536,416,66536,[20000],[66],-61,-88,-10,13,4,14,416,66536,-51,-78,-6
1684941879,40.526151,-111.888472,0,0,66536,416,66536,[20000],[66],-57,-86,-10,15,4,14,416,66536,-51,-78,-6
1684941881,40.526239,-111.888475,0,0,66536,416,66536,[20000],[66],-57,-86,-10,15,4,14,416,66536,-51,-78,-6
1684941882,40.526403,-111.888479,0,0,66536,416,66536,[20000],[66],-61,-91,-8,9,4,14,416,66536,-51,-78,-6
1684941884,40.526487,-111.888478,0,0,66536,416,66536,[20000],[66],-59,-88,-8,12,4,14,416,66536,-51,-78,-6
1684941885,40.526668,-111.888481,0,0,66536,416,66536,[20000],[66],-59,-88,-8,12,4,14,416,66536,-51,-78,-6
1684941887,40.526756,-111.888483,0,0,66536,416,66536,[20000],[66],-59,-88,-8,12,4,14,416,66536,-51,-78,-6
1684941888,40.526922,-111.888486,0,0,66536,416,66536,[20000],[66],-59,-91,-9,8,4,14,416,66536,-51,-78,-6
1684941890,40.527012,-111.888485,0,0,66536,416,66536,[20000],[66],-59,-91,-9,8,4,14,416,66536,-51,-78,-6
1684941891,40.52718,-111.888486,0,0,66536,416,66536,[20000],[66],-65,-96,-9,5,4,14,416,66536,-51,-78,-6
1684941893,40.52723,-111.888488,0,0,66536,416,66536,[20000],[66],-65,-96,-9,5,4,14,416,66536,-51,-78,-6
1684941894,40.527298,-111.888484,0,0,66536,416,66536,[20000],[66],-65,-102,-11,-1,4,14,416,66536,-51,-78,-6
1684941896,40.527334,-111.888472,0,0,66536,416,66536,[20000],[66],-65,-102,-11,-1,4,14,416,66536,-51,-78,-6
1684941897,40.527387,-111.888434,0,0,66536,416,66536,[20000],[66],-67,-97,-11,7,4,14,416,66536,-51,-78,-6
1684941899,40.527399,-111.888412,0,0,66536,416,66536,[20000],[66],-67,-97,-11,7,4,14,416,66536,-65,-93,-8
1684941900,40.52743,-111.88834,0,0,66536,416,66536,[20000],[66],-65,-91,-10,17,4,14,416,66536,-65,-93,-8
1684941901,40.527449,-111.88831,0,0,66536,416,66536,[20000],[66],-65,-91,-10,17,4,14,416,66536,-65,-93,-8
1684941903,40.527472,-111.888287,0,0,66536,416,66536,[20000],[66],-63,-102,-11,-2,4,14,416,66536,-63,-99,-14
1684941904,40.527518,-111.888267,0,0,66536,416,66536,[20000],[66],-63,-102,-11,-2,3,14,416,66536,-63,-99,-14
1684941906,40.527542,-111.888265,0,0,66536,416,66536,[20000],[66],-63,-102,-11,-2,3,14,416,66536,-63,-99,-14
1684941907,40.527587,-111.888265,0,0,66536,416,66536,[20000],[66],-61,-99,-11,-3,3,14,416,66536,-63,-99,-14
1684941909,40.527609,-111.888263,0,0,66536,416,66536,[20000],[66],-67,-100,-12,4,3,14,416,66536,-63,-99,-11
1684941910,40.527646,-111.888262,0,0,66536,416,66536,[20000],[66],-67,-100,-12,4,3,14,416,66536,-63,-99,-11
1684941912,40.52766,-111.888272,0,0,66536,416,66536,[20000],[66],-67,-100,-12,4,3,14,416,66536,-63,-99,-11
1684941913,40.527674,-111.888299,0,0,66536,416,66536,[20000],[66],-67,-97,-12,4,2,14,416,66536,-63,-99,-11
1684941914,40.527675,-111.888308,0,0,66536,416,66536,[20000],[66],-67,-97,-12,4,2,14,416,66536,-63,-99,-11
1684941916,40.527675,-111.888318,0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-63,-99,-11
1684941917,40.527675,-111.888342,0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-63,-99,-11
1684941919,40.527675,-111.888355,0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-63,-99,-11
1684941920,40.527674,-111.888361,0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-69,-101,-11
1684941924,40.527674,-111.88836,0,0,66536,416,66536,[20000],[66],-67,-95,-12,10,3,14,416,66536,-69,-101,-11
1684941925,40.527674,-111.888359,0,0,66536,416,66536,[20000],[66],-67,-105,-11,0,3,14,416,66536,-67,-102,-12
1684942022,40.527672,-111.888366,0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-69,-102,-13
1684942024,40.527671,-111.88837,0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-69,-102,-13
1684942025,40.52767,-111.888369,0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-67,-100,-12
1684942026,40.527665,-111.888367,0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-67,-100,-12
1684942028,40.527663,-111.888366,0,0,66536,416,66536,[20000],[66],-69,-101,-13,1,2,14,416,66536,-67,-100,-12
1684942029,40.527663,-111.888352,0,0,66536,416,66536,[20000],[66],-65,-103,-13,1,3,14,416,66536,-67,-100,-12
1684942030,40.52766,-111.888333,0,0,66536,416,66536,[20000],[66],-65,-103,-13,1,3,14,416,66536,-61,-95,-10
1684942032,40.527656,-111.888323,0,0,66536,416,66536,[20000],[66],-57,-86,-13,11,3,14,416,66536,-61,-95,-10
1684942033,40.527631,-111.8883,0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-61,-95,-10
1684942034,40.527621,-111.888288,0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-55,-94,-13
1684942036,40.527606,-111.888272,0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-55,-94,-13
1684942037,40.527585,-111.888254,0,0,66536,416,66536,[20000],[66],-57,-87,-12,3,3,14,416,66536,-55,-94,-13
1684942038,40.527576,-111.888254,0,0,66536,416,66536,[20000],[66],-63,-99,-13,2,2,14,416,66536,-55,-94,-13
1684942040,40.527566,-111.888249,0,0,66536,416,66536,[20000],[66],-63,-99,-13,2,2,14,416,66536,-61,-94,-12
1684942041,40.527554,-111.888232,0,0,66536,416,66536,[20000],[66],-65,-97,-12,1,2,14,416,66536,-61,-94,-12
1684942043,40.527546,-111.888218,0,0,66536,416,66536,[20000],[66],-63,-95,-13,3,2,14,416,66536,-61,-94,-12
1684942044,40.527544,-111.888195,0,0,66536,416,66536,[20000],[66],-65,-97,-13,3,3,14,416,66536,-61,-94,-12
1684942046,40.527547,-111.888183,0,0,66536,416,66536,[20000],[66],-71,-107,-14,-3,2,14,416,66536,-69,-106,-16
1684942047,40.527543,-111.888169,0,0,66536,416,66536,[20000],[66],-71,-102,-13,5,3,14,416,66536,-69,-106,-16
